date_day,observers_day,date_night,observers_night,site_id,round,plot_id,transect_id,transect_section,burrow_code,location_m,location_side,row_alley,diameter_cm,species_guess,substrate,notes_hole,powder_active_field,powder_species_guess_field,notes_powder,photo_number,photo_location,powder_active_photo1,powder_species_guess_photo1,notes_extra_photo1,powder_active_photo2,powder_species_guess_photo2,notes_extra_photo2
6-Aug-24,"Robin Glover, Annabelle Damude",8-Aug-24,Robin Glover,avtar_168,,p2,t1,rod-s4,avtar_168__p2_t1_rod-s4,68,l,r,4,v,bare,"runway, distinct",y,v,continuous trail,3101-3104,Robin Glover,,,,y,A,
6-Aug-24,"Robin Glover, Annabelle Damude",8-Aug-24,Robin Glover,avtar_168,,p2,t2,rod-s4,avtar_168__p2_t2_rod-s4,61,r,r,1.5,dm,bare,none,n?,na,dispersed. on plant. possible track?,3105-3111,Robin Glover,,,,n,na,
6-Aug-24,"Robin Glover, Annabelle Damude",8-Aug-24,Robin Glover,avtar_168,,p2,t2,rod-s5,avtar_168__p2_t2_rod-s5,82,l,r,3,v,bare,connected to next hole,y,v,continuous tracks (many),3112-3117,Robin Glover,,,,y,A,
6-Aug-24,"Robin Glover, Annabelle Damude",8-Aug-24,Robin Glover,avtar_168,,p2,t2,rod-s5,avtar_168__p2_t2_rod-s5,82,l,r,3,v,bare,connected to previous,y,v,continuous tracks (many),3112-3117,Robin Glover,,,,y,A,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p1,t2,rod-s1 ,bks_56__p1_t2_rod-s1 ,7,l,r,2,unknown ,mulch,tracks along irrigation tube. powder blown left,n,na,ant,9629,Natalia Clermont,,,,n,na,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p1,t2,rod-s1 ,bks_56__p1_t2_rod-s1 ,10,r,r,2.5,unknown ,mulch,powder blown right. along irrigation tube,y,dm?,continuous tracks to right.,,,,,,unknown,unknown,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p1,t2,rod-s1 ,bks_56__p1_t2_rod-s1 ,10,r,r,3,unknown ,mulch,powder blown right. along irrigation tube,y,dm?,continuous tracks to left on irrigation tube. hops,9630-9632,Natalia Clermont,,,,y,A,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p1,t2,rod-s2,bks_56__p1_t2_rod-s2,22,l,r,3,unknown ,mulch,powder blown left.,n,na,ant,3138-3140,Robin Glover,,,,n,na,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p1,t2,rod-s3,bks_56__p1_t2_rod-s3,46,l,r,2,unknown ,mulch,powder blown down. along irrigation tube,n,na,ant,3141-3142,Robin Glover,,,,n,na,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p1,t2,rod-s5,bks_56__p1_t2_rod-s5,84,r,r,2.5,unknown ,mulch,ABP-D. powder blown right.,y,dm,continuous tracks to lefts. hops. freshly dug. tracls on branch,3143-3148,Robin Glover,,,,y,B,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p1,t1,rod-s3,bks_56__p1_t1_rod-s3,45,l,r,2,dm,mulch,ABP-D. powder blown down left.,y,unknown,possible hops with short continuous section,9618,Natalia Clermont,,,,unknown,unknown,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p1,t1,rod-s3,bks_56__p1_t1_rod-s3,47,l,r,2,dm,mulch,near tube. powder blown left.,y,v,footprints on irrigation tube. continuous trail to second hole,9619-9622,Natalia Clermont,,,,y,A,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p1,t1,rod-s4,bks_56__p1_t1_rod-s4,65,l,r,2,dm,mulch,near plant.,y,v,continuous trail behind hole,"9623, 9624, 9627",Natalia Clermont,,,,unknown,unknown,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p2,t2,rod-s1 ,bks_56__p2_t2_rod-s1 ,7,r,r,2.5,unknown ,mulch,ABP-D. some powder blown to side,y,dm,faint hopping,3162-3164,Robin Glover,,,,y,B,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p2,t2,rod-s2,bks_56__p2_t2_rod-s2,20,l,r,2,dm,mulch,none,y,dm,hopping/walking trail. clear print on tube,3165-3169,Robin Glover,,,,y,unknown,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p2,t2,rod-s2,bks_56__p2_t2_rod-s2,29,l,r,2,dm,mulch,some powder spray to the left,y,unknown,very faint tracks,3170-3171,Robin Glover,,,,unknown,unknown,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p2,t2,rod-s3,bks_56__p2_t2_rod-s3,43,l,r,2.5,unknown ,mulch,next to irrigation tube,n,na,ant,3172,Robin Glover,,,,n,na,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p2,t2,rod-s3,bks_56__p2_t2_rod-s3,48,l,r,2.5,unknown ,mulch,next to irrigation tube. powder blown to left,y,dm,ant. tracks in next hole may be from this hole. ,3173-3176,Robin Glover,,,,y,unknown,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p2,t2,rod-s3,bks_56__p2_t2_rod-s3,49,l,r,2.5,unknown ,mulch,next to irrigation tube. powder blown to left,unknown,dm,connected to previous trail by hopping trail. unclear if tracks are from previous hole. some powder on tube. slug in hole.,3177-3179,Robin Glover,,,,y,unknown,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p2,t2,rod-s4,bks_56__p2_t2_rod-s4,66,l,r,2.5,unknown ,mulch,along irrigation tube,n,na,none,3180,Robin Glover,,,,n,na,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p2,t2,rod-s1 ,bks_56__p2_t2_rod-s1 ,2,r,r,3,unknown ,mulch,along irrigation tube,y,dm,clear V-shaped hops. >2.5m trail. ,3158-3161,Robin Glover,,,,y,B,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p2,t1,rod-s3,bks_56__p2_t1_rod-s3,48,l,r,2.5,unknown ,mulch,along a branch. powder blown to left.,n,na,ant trails,3149-3150,Robin Glover,,,,n,na,
7-Aug-24,"Robin Glover, Annabelle Damude",9-Aug-24,"Robin Glover, Natalia Clermont, Gaurav Singh-Varma",bks_56,,p2,t1,rod-s5,bks_56__p2_t1_rod-s5,83,l,r,2,dm,mulch,powder blown to left,y,dm,hopping to down left.,3156-3157,Robin Glover,,,,y,B,
12-Aug-24,Robin Glover,14-Aug-24,"Robin Glover, Christina Nakhla",sandhu_ladnertrunk,,p1,t1,rod-s1 ,sandhu_ladnertrunk__p1_t1_rod-s1 ,7,r,r,3,unknown ,mulch,ABP-D. Powder blown down right.,n,na,slug trails. no distinct rodent tracks.,3361-3366,Robin Glover,,,,n,na,
12-Aug-24,Robin Glover,14-Aug-24,"Robin Glover, Christina Nakhla",sandhu_ladnertrunk,,p1,t1,rod-s1 ,sandhu_ladnertrunk__p1_t1_rod-s1 ,7,r,r,3,unknown ,mulch,ABP-D. Slug in hole. Powder blown down right.,n,na,slug trails. no distinct rodent tracks.,,Robin Glover,,,,n,na,
12-Aug-24,Robin Glover,14-Aug-24,"Robin Glover, Christina Nakhla",sandhu_ladnertrunk,,p1,t1,rod-s3,sandhu_ladnertrunk__p1_t1_rod-s3,31,r,r,2.5,unknown ,mulch,Powder blown right,y,dm,indistinct trail in front of hole. clear hops behind.,3367-3373,Robin Glover,,,,y,B,
12-Aug-24,Robin Glover,14-Aug-24,"Robin Glover, Christina Nakhla",sandhu_ladnertrunk,,p1,t2,rod-s4,sandhu_ladnertrunk__p1_t2_rod-s4,69,r,r,4,v,mulch,slightly hidden by dead grass,y,dm,continuous trail by hole. clear hopping nearby. ant,3351-3360,Robin Glover,,,,y,B,
12-Aug-24,Robin Glover,14-Aug-24,"Robin Glover, Christina Nakhla",sandhu_ladnertrunk,,p2,t1,rod-s4,sandhu_ladnertrunk__p2_t1_rod-s4,70,r,r,2,dm,mulch,none,no?,na,no distinct rodent trail. patches of pigment.,3385-3387,Robin Glover,,,,n,na,
12-Aug-24,Robin Glover,14-Aug-24,"Robin Glover, Christina Nakhla",sandhu_ladnertrunk,,p2,t1,rod-s4,sandhu_ladnertrunk__p2_t1_rod-s4,60,r,r,4,v,bare,under irrigation tube,y,dm,distinct hop to continuous.,3374,Robin Glover,,,,y,B,
12-Aug-24,Robin Glover,14-Aug-24,"Robin Glover, Christina Nakhla",sandhu_ladnertrunk,,p2,t1,rod-s4,sandhu_ladnertrunk__p2_t1_rod-s4,60,r,r,1.5,dm,bare,widened crack with hole,y?,dm,no very distinct trail. one trail connecting to other hole.,3384,Robin Glover,,,,y,B,
1-Oct-24,Robin Glover,3-Oct-24,"Robin Glover, Christina Nakhla, Natalia Clermont",gwb_neaves,,p1,t1,rod-s1 ,gwb_neaves__p1_t1_rod-s1 ,2,r,r,6,v,bare,none,y,v,very long continuous trail.,4294,Robin Glover,,,,y,A,
1-Oct-24,Robin Glover,3-Oct-24,"Robin Glover, Christina Nakhla, Natalia Clermont",gwb_neaves,,p1,t1,rod-s1 ,gwb_neaves__p1_t1_rod-s1 ,1.7,r,r,2.5,dm,bare,beetle in hole,y,v,very long continuous trail.,4295-4297,Robin Glover,,,,y,A,
1-Oct-24,Robin Glover,3-Oct-24,"Robin Glover, Christina Nakhla, Natalia Clermont",gwb_neaves,,p1,t1,rod-s2,gwb_neaves__p1_t1_rod-s2,21,r,r/a,3,dm,bare,none,y,v,continuous trail across alleyway. clear footprints.,4298-4303,Robin Glover,,,,y,A,
1-Oct-24,Robin Glover,3-Oct-24,"Robin Glover, Christina Nakhla, Natalia Clermont",gwb_neaves,,p1,t1,rod-s3,gwb_neaves__p1_t1_rod-s3,49,l,r/a,3,dm,bare,none,n,na,dispersed spray. slug or ant trail.,4304-4306,Robin Glover,,,,n,na,
1-Oct-24,Robin Glover,3-Oct-24,"Robin Glover, Christina Nakhla, Natalia Clermont",gwb_neaves,,p1,t1,rod-s5,gwb_neaves__p1_t1_rod-s5,89,l,r,2,dm,bare,none,y,dm,hopping tracks in 3 directions.,4307-4311. 3223-3225,Robin Glover and Natalia Clermont,,,,y,B,
1-Oct-24,Robin Glover,3-Oct-24,"Robin Glover, Christina Nakhla, Natalia Clermont",gwb_neaves,,p1,t2,rod-s1 ,gwb_neaves__p1_t2_rod-s1 ,5,l,r,3,v,bare,distinct,y,dm,filled in with fresh soil. distinct hops. continuous overlapping tracks.,4312-4322,Robin Glover,,,,y,B,
1-Oct-24,Robin Glover,3-Oct-24,"Robin Glover, Christina Nakhla, Natalia Clermont",gwb_neaves,,p1,t2,rod-s4,gwb_neaves__p1_t2_rod-s4,62,r,r,2,dm,bare,ABP-D,na,na,forgot to add powder,none,None,,,,na,na,
1-Oct-24,Robin Glover,3-Oct-24,"Robin Glover, Christina Nakhla, Natalia Clermont",gwb_neaves,,p2,t2,rod-s1 ,gwb_neaves__p2_t2_rod-s1 ,5,l,r,2.5,unknown ,bare,none,n,na,Suspected toad tracks. Size of an open hand.,4323-4328. 3232,Robin Glover and Natalia Clermont,,,,n,na,
1-Oct-24,Robin Glover,3-Oct-24,"Robin Glover, Christina Nakhla, Natalia Clermont",bks_neaves,,p1,t2,rod-s1 ,bks_neaves__p1_t2_rod-s1 ,8,r,r,2,dm,bare,none,n,na,ant trail (or snake?). odd patches of powder -maybe bird?,4329-4333,Robin Glover,,,,n,na,
1-Oct-24,Robin Glover,3-Oct-24,"Robin Glover, Christina Nakhla, Natalia Clermont",bks_neaves,,p1,t2,rod-s1 ,bks_neaves__p1_t2_rod-s1 ,9,l,r,3,unknown ,bare,none,n,na,"filled in hole (maybe with dried berries). 1/2 in trail, slug or ant.",4334-4339,Robin Glover,,,,n,na,
1-Oct-24,Robin Glover,3-Oct-24,"Robin Glover, Christina Nakhla, Natalia Clermont",bks_neaves,,p2,t2,rod-s5,bks_neaves__p2_t2_rod-s5,80,r,r,1.5,dm,bare,none,n,na,ant track,4340-4343,Robin Glover,,,,n,na,
1-Oct-24,Robin Glover,3-Oct-24,"Robin Glover, Christina Nakhla, Natalia Clermont",bks_neaves,,p2,t2,rod-s5,bks_neaves__p2_t2_rod-s5,86,l,r,2,dm,bare,none,n,na,bird tracks,4344-4348,Robin Glover,,,,n,na,
