date_day,observers_day,date_night,observers_night,site_id,round,plot_id,transect_id,transect_section,burrow_code,location_m,location_side,row_alley,diameter_cm,species_guess,substrate,notes_hole,powder_active_field,powder_species_guess_field,notes_powder,photo_number,photo_location,powder_active_FI  L,powder_species_guess_FI  L,notes_extra_FI  L
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t2,rod-s1,gwb_neaves__d_t2_rod-s1,0,  ,  ,2.5,  , ,rocky,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d ,t2,rod-s1,gwb_neaves__d _t2_rod-s1,0.2,  ,  ,5,  , ,rocky,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t2,rod-s1,gwb_neaves__d_t2_rod-s1,0.4,  ,  ,2.5,  , ,rocky,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t2,rod-s1,gwb_neaves__d_t2_rod-s1,0.5,  ,  ,5,  , ,rocky,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d ,t2,rod-s1,gwb_neaves__d _t2_rod-s1,5,  ,  ,2.5,  , ,rocky,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t2,rod-s1,gwb_neaves__d_t2_rod-s1,7.5,  ,  ,2.5,  , ,rocky,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t2,rod-s1,gwb_neaves__d_t2_rod-s1,6,  ,  ,2.5,  , ,rocky,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d ,t2,rod-s1,gwb_neaves__d _t2_rod-s1,5,  ,  ,2.5,  , ,rocky,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t2,rod-s2,gwb_neaves__d_t2_rod-s2,20,  ,  ,5,  , ,rocky,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t2,rod-s2,gwb_neaves__d_t2_rod-s2,20.5,  ,  ,5,  , ,rocky,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d ,t2,rod-s2,gwb_neaves__d _t2_rod-s2,20.5,  ,  ,5,  , ,rocky,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t2,rod-s2,gwb_neaves__d_t2_rod-s2,22,  ,  ,5,  , ,rocky,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t2,rod-s4,gwb_neaves__d_t2_rod-s4,62,  ,  ,5,  , ,rocky,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d ,t2,rod-s4,gwb_neaves__d _t2_rod-s4,70,  ,  ,5,  , ,rocky,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t2,rod-s5,gwb_neaves__d_t2_rod-s5,88,  ,  ,2.5,  , ,rocky,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t2,rod-s5,gwb_neaves__d_t2_rod-s5,89,  ,  ,5,  , ,rocky,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d ,t1,rod-s1,gwb_neaves__d _t1_rod-s1,0.7,  ,  ,5,  , ,  ,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t1,rod-s1,gwb_neaves__d_t1_rod-s1,7,  ,  ,2.5,  , ,  ,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t1,rod-s1,gwb_neaves__d_t1_rod-s1,8.1,  ,  ,2.5,  , ,  ,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d ,t1,rod-s1,gwb_neaves__d _t1_rod-s1,8.2,  ,  ,5,  , ,  ,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t1,rod-s1,gwb_neaves__d_t1_rod-s1,8.2,  ,  ,5,  , ,  ,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t1,rod-s1,gwb_neaves__d_t1_rod-s1,8.2,  ,  ,5,  , ,  ,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d ,t1,rod-s1,gwb_neaves__d _t1_rod-s1,8.2,  ,  ,5,  , ,  ,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t1,rod-s1,gwb_neaves__d_t1_rod-s1,8.2,  ,  ,5,  , ,  ,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t1,rod-s1,gwb_neaves__d_t1_rod-s1,8.2,  ,  ,5,  , ,  ,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d ,t1,rod-s1,gwb_neaves__d _t1_rod-s1,8.2,  ,  ,5,  , ,  ,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t1,rod-s1,gwb_neaves__d_t1_rod-s1,8.2,  ,  ,5,  , ,  ,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t1,rod-s1,gwb_neaves__d_t1_rod-s1,8.2,  ,  ,2.5,  , ,  ,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d ,t1,rod-s1,gwb_neaves__d _t1_rod-s1,8.9,  ,  ,2.5,  , ,  ,,,,,,,,
17-Apr-24,"RG, AD",  ,  ,gwb_neaves,,d,t1,rod-s1,gwb_neaves__d_t1_rod-s1,10,  ,  ,2.5,  , ,  ,,,,,,,,
26-Apr-24,"RG, AD",  ,  ,avtar_168,,d,t1,rod-s2,avtar_168__d_t1_rod-s2,29,  ,  ,3,  ,bare,  ,,,,,,,,
26-Apr-24,"RG, AD",  ,  ,avtar_168,,d ,t1,rod-s2,avtar_168__d _t1_rod-s2,28,  ,  ,4,  ,bare,1.5/4cm,,,,,,,,
26-Apr-24,"RG, AD",  ,  ,avtar_168,,d,t1,rod-s2,avtar_168__d_t1_rod-s2,27,  ,  ,3,  ,bare,1/3cm,,,,,,,,
26-Apr-24,"RG, AD",  ,  ,avtar_168,,d,t1,rod-s3,avtar_168__d_t1_rod-s3,47,  ,  ,4,  ,bare,1.5/4cm,,,,,,,,
26-Apr-24,"RG, AD",  ,  ,avtar_168,,d ,t1,rod-s4,avtar_168__d _t1_rod-s4,50.2,  ,  ,4,  ,bare,1.5/4cm,,,,,,,,
26-Apr-24,"RG, AD",  ,  ,avtar_168,,d,t1,rod-s5,avtar_168__d_t1_rod-s5,81,  ,  ,3,  ,bare,1/3cm,,,,,,,,
26-Apr-24,"RG, AD",  ,  ,surjit_168,,d,t1,rod-s1,surjit_168__d_t1_rod-s1,1,  ,  ,3,  ,bare,1/3cm,,,,,,,,
26-Apr-24,"RG, AD",  ,  ,surjit_168,,d ,t1,rod-s3,surjit_168__d _t1_rod-s3,49,  ,  ,2.5,  ,bare,2/2.5cm,,,,,,,,
26-Apr-24,"RG, AD",  ,  ,surjit_168,,d,t1,rod-s3,surjit_168__d_t1_rod-s3,46,  ,  ,9,  ,bare,5/9cm,,,,,,,,
26-Apr-24,"RG, AD",  ,  ,surjit_168,,d,t1,rod-s3,surjit_168__d_t1_rod-s3,46,  ,  ,4,  ,bare,2/4cm,,,,,,,,
26-Apr-24,"RG, AD",  ,  ,surjit_168,,d ,t1,rod-s4,surjit_168__d _t1_rod-s4,65,  ,  ,2,  ,bare,.75/2cm,,,,,,,,
26-Apr-24,"RG, AD",  ,  ,surjit_168,,d,t2,rod-s4,surjit_168__d_t2_rod-s4,60.5,  ,  ,3,  ,bare,1/3cm,,,,,,,,
26-Apr-24,"RG, AD",  ,  ,surjit_168,,d,t2,rod-s4,surjit_168__d_t2_rod-s4,64,  ,  ,2.5,  ,bare,  ,,,,,,,,
26-Apr-24,"RG, AD",  ,  ,surjit_168,,d ,t2,rod-s5,surjit_168__d _t2_rod-s5,81,  ,  ,13,  ,bare,"likely large rodent, maybe don't use",,,,,,,,
01-May-24,"RG, AD",  ,  ,bks_neaves,,d ,t1,rod-s2,bks_neaves__d _t1_rod-s2,23,  ,  ,2,  ,bare,sand on dirt,,,,,,,,
01-May-24,"RG, AD",  ,  ,bks_neaves,,d ,t1,rod-s2,bks_neaves__d _t1_rod-s2,27,  ,  ,2.5,  , ,saw a nest searching impatiens,,,,,,,,
01-May-24,"RG, AD",  ,  ,bks_neaves,,d ,t1,rod-s3,bks_neaves__d _t1_rod-s3,41,  ,  ,3,  , ,saw a nest searching vos,,,,,,,,
01-May-24,"RG, AD",  ,  ,bks_neaves,,d ,t1,rod-s3,bks_neaves__d _t1_rod-s3,40,  ,  ,2.5,  ,dry_rooted,  ,,,,,,,,
01-May-24,"RG, AD",  ,  ,bks_neaves,,d ,t1,rod-s3,bks_neaves__d _t1_rod-s3,49,  ,  ,2.5,  ,dry_rooted,  ,,,,,,,,
01-May-24,"RG, AD",  ,  ,bks_neaves,,d ,t1,rod-s3,bks_neaves__d _t1_rod-s3,48,  ,  ,2.5,  ,dry_rooted,  ,,,,,,,,
01-May-24,"RG, AD",  ,  ,bks_neaves,,d ,t1,rod-s3,bks_neaves__d _t1_rod-s3,46,  ,  ,2.5,  ,dry_rooted,  ,,,,,,,,
01-May-24,"RG, AD",  ,  ,bks_neaves,,d ,t1,rod-s3,bks_neaves__d _t1_rod-s3,42,  ,  ,3,  ,dry_rooted,  ,,,,,,,,
01-May-24,"RG, AD",  ,  ,bks_neaves,,d ,t1,rod-s4,bks_neaves__d _t1_rod-s4,69,  ,  ,2.5,  ,dry_rooted,  ,,,,,,,,
01-May-24,"RG, AD",  ,  ,bks_neaves,,d ,t2,rod-s4,bks_neaves__d _t2_rod-s4,69,  ,  ,5,  , ,  ,,,,,,,,
01-May-24,"RG, AD",  ,  ,bks_neaves,,d ,t2,rod-s4,bks_neaves__d _t2_rod-s4,69,  ,  ,5,  , ,  ,,,,,,,,
01-May-24,"RG, AD",  ,  ,bks_neaves,,d ,t2,rod-s4,bks_neaves__d _t2_rod-s4,68,  ,  ,5,  , ,  ,,,,,,,,
01-May-24,"RG, AD",  ,  ,bks_neaves,,d ,t2,rod-s4,bks_neaves__d _t2_rod-s4,65,  ,  ,5,  , ,  ,,,,,,,,
01-May-24,"RG, AD",  ,  ,bks_neaves,,d ,t2,rod-s4,bks_neaves__d _t2_rod-s4,63,  ,  ,2.5,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s1,chong_68__d _t1_rod-s1, ,  ,  ,2.5,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s1,chong_68__d _t1_rod-s1, ,  ,  ,4,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s1,chong_68__d _t1_rod-s1, ,  ,  ,2.5,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s1,chong_68__d _t1_rod-s1, ,  ,  ,2.5,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s1,chong_68__d _t1_rod-s1, ,  ,  ,2,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s1,chong_68__d _t1_rod-s1, ,  ,  ,2.5,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s1,chong_68__d _t1_rod-s1, ,  ,  ,2.5,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s1,chong_68__d _t1_rod-s1, ,  ,  ,4,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s1,chong_68__d _t1_rod-s1, ,  ,  ,2.5,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s2,chong_68__d _t1_rod-s2, ,  ,  ,2,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s2,chong_68__d _t1_rod-s2, ,  ,  ,2.5,  , ,Potential runway,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s2,chong_68__d _t1_rod-s2, ,  ,  ,2,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s2,chong_68__d _t1_rod-s2, ,  ,  ,2,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s2,chong_68__d _t1_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s2,chong_68__d _t1_rod-s2, ,  ,  ,2.5,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s2,chong_68__d _t1_rod-s2, ,  ,  ,2.5,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s3,chong_68__d _t1_rod-s3, ,  ,  ,4,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s3,chong_68__d _t1_rod-s3, ,  ,  ,3,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s3,chong_68__d _t1_rod-s3, ,  ,  ,3,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s3,chong_68__d _t1_rod-s3, ,  ,  ,2.5,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s4,chong_68__d _t1_rod-s4, ,  ,  ,2.5,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s4,chong_68__d _t1_rod-s4, ,  ,  ,4,  , ,Potential runway,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s4,chong_68__d _t1_rod-s4, ,  ,  ,2.5,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s4,chong_68__d _t1_rod-s4, ,  ,  ,3,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s5,chong_68__d _t1_rod-s5, ,  ,  ,4.5,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s5,chong_68__d _t1_rod-s5, ,  ,  ,4.5,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t1,rod-s5,chong_68__d _t1_rod-s5, ,  ,  ,4,  , ,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t2,rod-s5,chong_68__d _t2_rod-s5, ,  ,  ,3.5,  ,bare,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t2,rod-s5,chong_68__d _t2_rod-s5, ,  ,  ,4,,bare,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t2,rod-s5,chong_68__d _t2_rod-s5, ,  ,  ,3,  ,bare,All connected,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t2,rod-s5,chong_68__d _t2_rod-s5, ,  ,  ,2.5,  ,bare,  ,,,,,,,,
03-May-24,"RG, AD",  ,  ,chong_68,,d ,t2,rod-s5,chong_68__d _t2_rod-s5, ,  ,  ,4,,bare,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_96,,d ,t1,rod-s4,bks_96__d _t1_rod-s4, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_96,,d ,t1,rod-s4,bks_96__d _t1_rod-s4, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_96,,d ,t1,rod-s4,bks_96__d _t1_rod-s4, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_96,,d ,t1,rod-s4,bks_96__d _t1_rod-s4, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_96,,d ,t1,rod-s3,bks_96__d _t1_rod-s3, ,  ,  ,2,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_96,,d ,t1,rod-s3,bks_96__d _t1_rod-s3, ,  ,  ,0.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_96,,d ,t2,rod-s1,bks_96__d _t2_rod-s1, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_96,,d ,t2,rod-s1,bks_96__d _t2_rod-s1, ,  ,  ,2,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_96,,d ,t2,rod-s1,bks_96__d _t2_rod-s1, ,  ,  ,2.5,  , ,lots of horse tail,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_96,,d ,t2,rod-s1,bks_96__d _t2_rod-s1, ,  ,  ,5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_96,,d ,t2,rod-s3,bks_96__d _t2_rod-s3, ,  ,  ,2,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_96,,d ,t2,rod-s4,bks_96__d _t2_rod-s4, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_96,,d ,t2,rod-s4,bks_96__d _t2_rod-s4, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_96,,d ,t2,rod-s4,bks_96__d _t2_rod-s4, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_96,,d ,t2,rod-s4,bks_96__d _t2_rod-s4, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,chong_96,,d ,t1,rod-s3,chong_96__d _t1_rod-s3, ,  ,  ,4,  ,grass,"nest searching queen found, large burrow (15cm), dense vegetation",,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s3,bks_56__d _t2_rod-s3, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s3,bks_56__d _t2_rod-s3, ,  ,  ,3.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s3,bks_56__d _t2_rod-s3, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s3,bks_56__d _t2_rod-s3, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s3,bks_56__d _t2_rod-s3, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s3,bks_56__d _t2_rod-s3, ,  ,  ,5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s3,bks_56__d _t2_rod-s3, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t2,rod-s5,bks_56__d _t2_rod-s5, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s1,bates_57b__d _t1_rod-s1, ,  ,  ,4.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s1,bates_57b__d _t1_rod-s1, ,  ,  ,2,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s1,bates_57b__d _t1_rod-s1, ,  ,  ,3.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s1,bates_57b__d _t1_rod-s1, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s1,bates_57b__d _t1_rod-s1, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s1,bates_57b__d _t1_rod-s1, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s1,bates_57b__d _t1_rod-s1, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s1,bates_57b__d _t1_rod-s1, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s1,bates_57b__d _t1_rod-s1, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s1,bates_57b__d _t1_rod-s1, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s1,bates_57b__d _t1_rod-s1, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s1,bates_57b__d _t1_rod-s1, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s1,bates_57b__d _t1_rod-s1, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s1,bates_57b__d _t1_rod-s1, ,  ,  ,4.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s1,bates_57b__d _t1_rod-s1, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,3.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,3.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,4.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t1,rod-s3,bks_56__d _t1_rod-s3, ,  ,  ,4,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t1,rod-s3,bks_56__d _t1_rod-s3, ,  ,  ,4,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t1,rod-s4,bks_56__d _t1_rod-s4, ,  ,  ,4,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t1,rod-s4,bks_56__d _t1_rod-s4, ,  ,  ,4,  ,grass,runway,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t1,rod-s4,bks_56__d _t1_rod-s4, ,  ,  ,2.5,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t1,rod-s4,bks_56__d _t1_rod-s4, ,  ,  ,2.5,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t1,rod-s4,bks_56__d _t1_rod-s4, ,  ,  ,2.5,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t1,rod-s5,bks_56__d _t1_rod-s5, ,  ,  ,2.5,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t1,rod-s5,bks_56__d _t1_rod-s5, ,  ,  ,2.5,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t1,rod-s5,bks_56__d _t1_rod-s5, ,  ,  ,4,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bks_56,,d ,t1,rod-s5,bks_56__d _t1_rod-s5, ,  ,  ,4,  ,grass,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,2.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,3.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,3,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,3.5,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s2,bates_57b__d _t1_rod-s2, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s3,bates_57b__d _t1_rod-s3, ,  ,  ,2.5,  , ,rufocinctus crawling in dead grass and went into hole marked with tape,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s3,bates_57b__d _t1_rod-s3, ,  ,  ,4,  , ,  ,,,,,,,,
06-May-24,"RG, AD",  ,  ,bates_57b,,d ,t1,rod-s3,bates_57b__d _t1_rod-s3, ,  ,  ,4,  , ,  ,,,,,,,,
